age,income,loan_amount,credit_score,employment_years,existing_loans,loan_term,interest_rate,default
35,101315,112252,373,6,2,48,18.06,1
38,148889,319624,671,6,2,24,6.14,0
42,58368,439242,480,18,3,60,12.41,1
38,40742,416504,500,32,0,24,20.6,1
21,32831,344023,396,30,2,48,17.62,1
40,114502,88377,490,27,1,12,16.49,0
56,57187,119813,701,16,0,36,19.67,1
58,72651,386343,612,3,0,60,12.18,1
45,27119,273779,494,2,4,24,7.25,1
36,33053,214929,825,5,4,36,17.0,1
40,127325,400648,694,16,1,12,6.32,1
58,18769,98638,354,1,4,12,22.6,1
53,123644,418614,792,13,3,60,12.31,1
27,74010,19598,703,20,3,48,24.24,0
43,33577,250101,476,24,0,60,8.45,1
31,75599,333637,595,17,3,36,14.53,1
53,53304,334395,843,36,0,12,20.42,1
60,88872,457209,487,2,0,48,21.95,1
25,108983,459787,515,8,2,12,16.65,1
61,39651,344768,389,23,1,60,21.25,1
28,148844,43232,653,22,1,48,8.88,0
37,89113,417164,733,37,4,60,19.88,1
38,148286,340558,518,5,1,48,5.51,1
47,31830,484542,663,9,0,12,20.61,1
51,19496,488768,364,19,0,48,17.93,1
24,70411,61302,812,3,2,60,18.3,1
22,82617,354026,559,0,3,60,22.3,1
25,109013,403410,431,31,3,48,19.07,1
37,115767,231379,581,32,0,24,19.8,1
59,21961,160894,474,25,2,24,23.21,1
52,28809,107950,348,4,3,12,10.34,1
49,110020,136151,559,25,2,12,6.29,1
36,71038,144624,798,29,2,60,16.22,1
21,66968,32562,550,34,1,60,19.26,1
32,83929,107086,791,6,3,36,16.77,1
39,38719,166748,409,16,1,48,7.71,1
29,107311,206225,517,11,3,60,8.46,1
27,140671,464642,454,7,0,48,15.36,1
50,37209,9433,337,26,2,12,16.64,1
35,127545,32903,819,2,1,48,10.38,1
64,147029,231046,706,5,3,48,18.12,1
24,42655,453665,439,2,3,48,15.73,1
26,117163,241061,830,39,2,48,23.05,1
58,18692,153076,447,3,3,24,12.94,1
55,58336,55752,758,1,0,48,15.79,0
22,64515,124717,831,9,0,24,19.01,1
25,98434,439670,576,4,4,12,8.63,1
28,47710,213398,605,8,2,12,10.73,1
50,45607,439008,333,32,1,48,23.05,1
39,102118,324506,839,11,3,24,23.42,1
50,56279,113571,583,21,0,36,8.13,1
51,92168,60792,330,36,2,12,23.28,0
36,82769,434408,670,13,1,48,10.54,1
58,89322,146070,773,32,4,60,14.56,1
42,147084,406016,838,20,0,12,7.4,1
53,98462,189141,677,38,4,60,15.62,1
42,105938,59332,323,16,2,24,23.16,1
28,96905,156589,769,7,1,12,13.3,1
57,128403,78058,428,10,4,12,21.17,1
32,42017,81063,676,1,2,60,20.69,1
25,16121,138837,407,9,2,48,17.77,1
45,38052,406228,386,25,2,24,21.41,1
49,84798,396464,799,34,1,24,16.99,1
33,57264,449628,723,14,2,36,13.24,1
46,103289,61011,630,10,0,60,15.4,1
42,92863,118038,707,36,1,60,7.59,0
49,89215,304735,552,20,1,48,5.56,1
32,61497,490075,763,1,3,36,17.77,1
63,136166,370374,755,37,0,12,8.41,1
48,97355,167816,363,26,0,60,16.96,1
29,76229,60722,482,8,3,24,8.87,1
30,65273,345365,679,8,1,12,5.7,1
62,68572,310281,805,14,1,12,24.79,1
46,121280,64402,545,4,4,48,17.11,1
56,129332,45979,445,32,2,24,9.23,1
60,112159,12482,422,16,3,60,9.83,1
31,96761,212092,347,34,2,60,15.38,1
26,144539,486163,533,20,1,48,8.3,1
24,130963,305755,528,39,4,24,8.84,1
47,136265,429777,435,32,3,48,10.21,1
44,51094,143004,435,0,4,12,16.32,1
25,19504,427082,841,1,0,48,20.08,1
23,137859,286731,779,22,3,36,7.66,1
27,137004,494687,454,9,0,48,9.53,1
44,90883,484925,835,18,3,24,19.84,1
42,105461,48236,714,22,0,60,13.78,1
32,88015,235042,629,10,2,36,9.55,0
55,115306,89591,358,25,3,48,14.14,1
37,92645,239206,370,20,3,48,20.15,1
23,32987,5252,662,8,4,24,15.63,1
31,23478,95825,769,31,1,48,10.15,1
26,135778,432331,316,32,2,24,13.45,1
63,142915,431955,756,30,2,24,10.33,1
56,30660,19414,478,18,2,12,21.97,1
37,102759,15713,660,18,1,24,18.1,0
42,41789,294441,719,32,4,60,5.37,1
21,78192,387010,578,7,2,48,21.3,1
64,26159,133435,676,32,4,48,21.04,1
23,122592,284852,789,34,0,12,10.48,1
36,74556,217241,475,0,2,12,6.53,1
55,147705,383696,505,18,3,60,24.35,1
34,45113,353014,731,3,2,60,20.08,1
27,30399,231558,845,32,3,24,23.24,1
46,30607,6329,336,36,0,60,11.19,0
63,110399,278697,634,23,2,24,23.24,1
51,55740,476093,642,1,2,48,21.62,1
44,16661,71741,601,10,1,48,12.25,1
39,97907,224443,329,8,3,60,10.54,1
57,61575,455290,798,1,3,60,22.9,1
21,22885,401701,818,9,0,48,18.7,1
45,125489,452363,448,13,0,60,24.6,1
30,80031,38844,490,11,2,36,6.54,1
38,38099,466975,701,8,4,48,22.14,1
62,58775,221369,783,16,1,48,22.83,1
21,31958,160373,477,35,0,48,11.72,1
49,85645,129332,536,11,3,24,16.35,1
33,53550,174788,321,27,0,36,24.65,1
24,70230,338913,567,20,2,12,24.88,1
32,106794,301949,640,21,4,60,7.25,1
39,40777,69902,802,28,4,60,19.46,1
46,47914,363125,810,17,0,36,13.23,1
64,88998,399738,836,30,1,36,16.13,1
58,129703,423860,345,39,3,48,9.49,1
36,149035,86492,365,2,2,12,24.48,1
64,133271,93812,517,14,4,48,19.74,1
45,84778,188757,655,15,0,48,21.76,1
30,54366,415609,334,8,0,12,11.98,1
57,112623,214906,455,21,4,48,18.39,1
48,114335,341929,761,19,1,24,16.82,1
48,27337,70161,322,26,4,60,14.06,1
45,106836,416786,730,13,2,36,8.99,1
45,129263,148276,715,25,0,24,23.79,0
32,42527,156600,510,27,3,48,7.52,1
28,98145,404783,782,13,2,12,17.86,1
56,56618,40762,728,14,2,24,20.62,1
59,124974,98510,566,35,1,36,18.05,0
44,35329,112618,665,32,3,36,22.48,1
43,25397,281598,394,37,3,24,13.42,1
57,85621,195695,614,26,0,60,6.15,1
31,129056,298531,757,33,0,48,22.19,1
37,135775,205637,543,15,0,24,11.69,1
48,76816,12822,740,3,3,12,19.37,1
23,83713,245677,412,0,0,24,14.06,1
22,140221,141040,745,5,0,24,7.84,0
49,126879,294584,833,16,0,12,11.03,1
54,76401,67592,700,5,0,12,21.88,1
34,17378,375481,430,31,3,24,22.52,1
53,25663,413205,503,22,2,60,16.83,1
38,119726,407542,652,24,1,60,10.22,1
49,137800,181149,729,18,2,60,17.22,1
22,80781,243392,419,30,3,48,24.54,1
31,58303,427228,561,5,2,48,6.48,1
51,116830,181936,422,16,1,24,22.59,0
33,126307,184108,757,28,1,24,12.21,1
64,71771,198361,824,35,0,48,6.44,1
46,43748,334576,424,37,0,36,12.15,1
54,117479,107600,755,35,3,36,17.91,1
30,31819,373358,442,27,0,60,12.85,1
32,22893,387942,420,20,2,12,15.33,1
42,27199,207211,453,38,2,36,11.99,1
51,83796,384908,365,24,1,12,18.81,1
39,131504,381350,549,0,4,36,24.98,1
44,109242,197085,700,29,4,12,6.78,1
45,138091,441024,748,20,2,24,5.2,1
55,50548,282390,643,34,3,48,20.18,1
28,95787,15329,791,35,2,48,24.08,0
25,61826,364708,686,6,2,12,23.72,1
42,105596,452925,403,20,3,24,24.01,1
48,63463,187440,531,12,3,48,20.71,1
32,125474,362850,460,36,4,48,12.45,1
53,148605,395945,554,33,2,60,10.22,1
36,138714,415324,505,28,1,36,11.23,1
46,38226,346195,328,17,3,24,7.94,1
32,131735,159658,814,29,0,12,19.32,1
43,86092,16702,707,30,3,24,7.52,1
46,132157,311401,453,19,4,24,16.16,1
61,27293,99752,323,32,2,60,21.72,1
33,104300,283825,825,20,4,60,11.97,1
43,72086,349406,367,10,4,24,24.43,1
51,131511,350991,786,29,3,24,10.67,1
56,84916,151533,300,23,0,24,21.91,1
47,29837,115162,505,9,1,36,5.56,1
56,21592,426241,769,31,4,60,16.97,1
62,105853,308090,688,30,3,12,13.53,1
43,56744,183146,334,9,4,24,17.91,1
58,81096,495202,644,4,0,24,16.97,1
23,80167,16764,472,35,0,12,18.44,0
50,78203,63105,848,28,0,12,23.11,1
52,33819,161542,670,26,1,36,20.89,1
35,122838,140325,704,7,2,60,7.26,1
58,81756,139764,576,34,0,24,17.19,0
31,113427,205531,357,10,1,12,22.58,1
22,62850,385251,705,32,2,48,7.73,1
46,68325,475089,424,20,2,36,10.02,1
54,124841,258609,717,19,3,60,21.38,1
21,70431,19616,790,7,3,60,5.58,0
31,71643,325781,649,29,3,12,17.24,1
25,56330,432328,301,21,0,24,11.21,1
46,35633,493861,670,37,4,48,13.17,1
26,128477,464276,542,39,3,48,10.1,1
55,57005,56544,329,11,1,48,5.07,1
25,49372,28051,636,9,4,36,7.28,1
29,61720,390175,683,17,3,12,15.95,1
48,15853,494797,414,8,1,12,11.87,1
39,105146,73168,440,1,3,12,19.96,1
25,102223,349613,548,37,1,36,6.59,1
43,89974,82619,738,6,3,48,18.56,1
64,137690,98509,389,14,4,24,5.12,1
64,31002,221062,801,14,2,60,19.09,1
36,139132,252916,448,32,0,60,12.18,1
27,103799,399274,553,5,2,48,24.99,1
34,133207,478115,466,24,0,60,15.5,1
42,127122,272908,491,5,4,36,13.63,1
29,36520,59569,722,16,0,36,15.49,1
43,76794,308827,377,24,0,48,24.1,1
63,91711,393559,536,25,0,24,17.35,1
24,42608,451227,529,7,2,24,20.05,1
63,138543,129145,415,23,2,48,23.39,1
46,75515,444573,505,22,1,48,18.95,1
61,106271,300090,782,23,2,48,9.9,1
26,21353,12510,473,10,1,36,20.29,1
51,73246,34304,340,14,2,48,17.5,1
37,81544,468051,389,6,3,12,24.04,1
29,102597,225078,650,22,3,60,16.96,1
47,55149,80616,780,15,3,48,6.85,1
26,24414,177661,489,10,4,48,13.22,1
26,28693,199982,455,33,2,24,18.55,1
24,94884,292096,341,14,3,36,15.26,1
63,46105,188451,373,34,1,36,13.15,1
23,21891,236875,512,25,4,24,16.12,1
44,88473,73014,568,28,4,60,24.83,1
38,114162,285431,403,17,1,12,8.54,1
52,117887,216174,517,37,0,48,6.13,1
41,100329,315523,803,9,0,60,13.25,1
49,70225,339919,782,13,2,24,8.95,1
52,26188,142461,548,5,3,24,12.11,1
45,47688,11577,380,10,0,36,22.44,0
32,51167,20152,823,16,0,12,13.35,0
29,97223,114003,533,16,0,60,6.78,1
27,98848,497733,317,21,4,12,10.13,1
34,18274,102570,561,18,4,36,10.18,1
40,83762,62423,766,5,0,12,10.86,1
40,121911,174543,471,12,1,12,17.23,1
30,26605,487564,776,32,0,36,21.53,1
31,144175,230355,795,34,3,60,14.94,1
59,68082,289889,818,29,4,24,15.79,1
39,137764,379692,806,34,2,24,18.73,1
39,127505,108912,842,35,2,12,11.37,1
63,103206,16592,305,14,3,48,19.62,1
26,56967,494307,677,38,3,48,18.85,1
28,130344,176644,410,9,4,60,18.38,1
21,67518,471983,341,6,2,60,24.03,1
43,93536,53185,384,36,4,36,9.85,1
60,21147,25167,699,3,4,24,21.59,1
57,52304,16521,390,11,1,24,24.62,1
30,20290,295993,478,5,4,48,12.24,1
22,130579,428668,462,34,4,60,9.72,1
56,125494,329693,623,36,4,12,13.4,1
22,104049,268038,649,24,1,48,23.46,1
35,105042,144374,711,36,1,36,23.26,0
40,76248,112636,355,16,1,12,10.75,1
62,81589,451429,763,31,2,60,14.63,1
41,27373,122455,363,11,2,24,6.21,1
50,56261,328119,421,6,1,12,17.6,1
44,141336,485663,608,24,1,60,16.92,1
22,67468,464354,742,12,0,12,5.96,1
58,73763,48296,513,20,0,60,15.61,1
42,86536,152397,723,4,0,48,5.13,1
49,53921,346469,623,9,2,12,21.4,1
34,88216,396081,319,1,2,24,5.5,1
25,147467,343841,407,37,2,12,8.39,1
44,68430,367957,522,35,2,36,20.89,1
46,138568,117862,743,15,1,36,11.32,1
22,116558,247191,319,5,2,48,17.94,1
54,139739,205724,570,2,4,36,11.43,1
43,99937,486665,350,12,2,48,18.0,1
61,102620,22338,700,10,2,12,9.51,1
55,89833,132879,379,1,1,48,7.82,1
35,97232,434190,631,11,3,24,7.58,1
23,57799,163681,512,19,3,60,9.9,1
32,93641,61724,618,25,1,36,17.31,0
58,67164,461081,457,4,2,36,6.43,1
37,116047,72281,579,12,4,12,20.94,1
58,77680,415112,477,14,0,48,16.1,1
47,61489,402530,463,1,4,24,16.38,1
39,56046,186083,524,17,4,36,16.52,1
41,141266,433901,422,29,2,12,23.4,1
60,78711,18185,734,1,4,36,21.43,1
44,110208,194717,759,15,3,24,12.27,1
44,76307,106651,803,9,2,60,13.06,1
39,23327,284245,559,33,3,60,8.6,1
51,86281,163626,342,21,0,48,9.18,1
60,133032,249254,408,1,3,48,22.41,1
40,49610,425520,657,28,2,60,15.33,1
35,59448,208202,365,33,1,12,14.24,1
60,80309,373455,688,14,2,24,12.4,1
55,52441,181089,506,6,1,48,11.74,1
55,112965,67743,612,15,0,12,19.08,1
53,75387,495510,667,11,2,12,19.28,1
60,100023,21228,705,2,2,36,8.35,1
61,104072,324653,774,14,1,12,22.42,1
64,136240,48214,631,23,1,12,18.37,1
38,62856,103548,579,38,2,12,6.4,1
37,47903,278899,798,13,0,24,18.13,1
28,137396,122107,640,15,4,24,17.88,1
40,80744,115434,731,14,0,60,19.75,1
31,25279,239487,466,2,3,60,15.88,1
50,106903,37293,575,19,2,60,11.53,1
47,106952,357976,403,27,2,36,13.76,1
59,93576,493311,485,16,4,48,20.8,1
34,107702,476155,717,35,1,60,20.27,1
62,74971,14182,715,0,0,12,15.66,0
35,66545,453193,520,31,1,24,22.66,1
32,73760,43916,346,32,3,60,5.82,1
40,47453,83593,576,16,0,24,12.78,1
37,22370,451977,450,32,4,24,24.13,1
60,122854,36705,807,4,2,24,11.29,1
46,80144,475949,535,35,2,36,11.88,1
34,122243,40876,692,11,4,12,16.53,1
45,126508,380945,381,18,3,60,17.77,1
46,77059,366178,636,33,4,24,15.37,1
45,33461,166607,765,27,0,60,18.42,1
45,68958,421841,843,29,3,36,10.87,1
47,68476,303490,676,24,1,12,22.42,1
63,119078,273386,517,31,4,24,23.38,1
32,108306,240671,842,25,0,24,7.38,1
40,116818,169887,684,31,3,48,5.92,1
36,79595,175334,439,36,0,60,19.09,1
45,79112,272523,468,30,2,36,20.47,1
47,56829,354581,375,13,0,48,18.8,1
38,46059,400107,537,26,2,60,18.13,1
30,146909,101025,535,14,1,60,14.25,1
50,83804,490259,714,39,2,60,18.06,1
21,149346,251899,368,35,2,12,17.47,1
24,57113,402171,638,0,2,12,23.19,1
43,95679,123810,368,24,1,24,11.87,1
27,127505,140813,822,28,4,36,10.05,1
50,74015,137634,562,7,1,36,15.97,0
46,63784,424085,455,15,4,36,18.13,1
21,110974,462323,441,16,1,12,16.37,1
49,148155,435869,663,9,0,12,24.99,0
45,50504,365880,469,25,4,48,9.05,1
60,142727,204042,331,6,0,60,5.71,1
46,121115,152583,828,23,0,24,9.87,1
37,68626,76624,728,26,2,60,20.67,1
51,96341,25815,729,31,1,24,6.66,0
28,33056,54129,648,26,4,12,11.69,1
25,112049,497488,742,30,3,36,5.19,1
21,69436,63032,601,7,1,48,21.03,1
35,126045,256105,801,11,1,24,22.45,0
56,129653,52896,449,15,1,24,10.95,1
27,74002,279202,330,7,4,48,21.32,1
64,139498,46690,625,10,4,48,6.06,0
47,73918,448777,843,17,1,60,24.68,1
55,140317,46493,507,34,0,48,16.98,1
47,90171,83401,807,14,0,60,18.34,1
40,127237,70839,516,1,1,12,14.17,1
38,79846,433212,526,23,3,48,18.02,1
60,17851,371710,766,36,2,60,11.6,1
22,53872,355080,339,7,1,12,18.86,1
50,130870,44861,474,24,1,60,21.67,1
58,132819,456110,716,9,2,48,15.61,1
50,37924,91537,788,28,0,36,10.59,1
27,117236,329855,449,1,4,36,8.92,1
59,138359,233107,475,11,0,24,8.39,1
33,17794,399148,351,39,1,24,24.51,1
53,33980,379061,826,12,3,36,6.73,1
60,98194,91800,486,11,2,36,17.95,1
50,138281,189706,611,6,0,48,23.58,1
50,138189,259292,695,39,0,60,8.14,1
43,24593,385747,804,22,1,24,6.84,1
44,108523,320578,667,6,1,24,6.81,1
40,124403,26231,666,31,1,24,17.63,0
48,91743,101922,516,24,3,24,23.86,1
39,93777,12694,353,31,4,12,11.48,1
33,60951,88684,386,8,0,36,14.49,1
36,57193,476468,478,35,2,36,9.04,1
35,112631,316848,592,0,1,48,14.95,0
31,128588,9802,405,26,3,60,15.06,1
32,81415,353548,655,13,4,48,16.17,1
42,17386,491817,535,18,4,12,20.42,1
45,116351,120134,811,37,4,36,14.95,1
23,88608,184041,807,18,3,36,17.22,1
44,72368,249564,790,27,3,36,6.17,1
45,45343,414740,464,11,3,60,24.4,1
29,34750,155104,399,12,0,12,23.27,1
48,37210,36501,821,4,4,12,20.29,1
50,73267,197764,787,31,4,60,10.73,1
27,143278,226649,384,12,2,60,8.53,0
31,131001,235204,768,39,1,48,6.0,1
30,66805,117375,583,5,3,24,19.26,1
23,87889,328308,309,16,2,12,8.71,1
39,82912,300810,445,3,2,60,11.24,1
22,69986,438026,805,36,2,48,5.56,1
37,85156,119220,551,2,1,12,6.71,1
49,147572,340341,696,7,3,36,12.58,1
22,100918,66969,838,9,4,60,11.83,1
36,124895,14695,450,11,0,60,22.46,1
30,53674,354795,567,9,0,60,16.56,1
24,85660,274099,322,14,0,24,13.7,1
63,127038,193764,720,20,4,36,21.06,1
46,36653,280814,779,24,1,60,20.64,1
44,149549,154796,464,11,1,48,19.11,1
32,144796,72682,555,28,3,12,5.16,1
41,52309,76962,452,30,2,24,22.02,1
62,71742,329903,599,16,2,48,15.0,1
36,118193,480799,844,24,3,48,22.21,1
56,94988,204095,310,0,2,36,10.22,1
55,71911,371499,336,39,4,24,7.3,1
29,145172,499562,825,39,4,48,12.15,1
26,52259,386159,624,34,1,60,24.54,1
64,84583,183309,579,11,0,60,14.2,1
21,125567,93518,483,37,1,24,6.99,0
34,96247,115797,430,38,3,48,22.31,1
44,37916,495512,701,25,0,48,23.2,1
30,19707,40772,701,2,2,36,20.92,1
38,65779,156194,487,28,2,60,22.68,1
29,47245,44657,633,7,0,12,17.71,1
47,138314,168837,393,10,4,12,22.06,1
39,81795,373683,689,22,2,12,10.67,1
56,100507,87557,728,31,3,60,18.52,1
23,27134,389197,836,25,3,48,6.08,1
58,52656,418058,513,28,4,60,8.44,1
29,125866,184494,602,0,2,36,6.67,1
30,121262,211242,369,13,0,12,14.04,1
29,46582,415817,617,16,1,60,14.63,1
37,105719,77937,319,36,4,12,23.75,1
62,89940,227166,573,8,0,24,21.11,1
58,26308,147480,792,19,3,24,20.34,1
63,120175,126608,801,13,3,24,13.13,1
40,111888,387439,748,34,2,48,15.34,1
27,64581,301072,648,6,1,12,23.85,1
24,35257,113066,590,36,0,12,8.38,1
30,145951,85648,547,39,2,60,8.44,1
41,110281,62867,708,2,3,48,7.8,1
34,146722,401098,549,15,2,24,12.73,1
45,45551,28039,642,32,0,24,7.75,1
37,42305,489964,542,31,4,60,10.33,1
48,87916,412252,825,9,1,12,18.87,1
34,60994,403776,489,28,0,36,12.07,1
33,144058,103523,696,12,4,24,17.1,1
54,31442,251752,728,9,0,24,21.26,1
61,116374,225897,818,8,0,48,5.66,0
23,46688,373554,406,2,2,48,23.36,1
24,68031,290589,707,13,3,36,11.65,1
64,105978,250988,771,39,1,12,11.19,1
35,26036,426307,781,15,0,48,24.23,1
40,132111,101413,835,4,2,48,17.48,0
28,93975,164262,486,19,4,24,9.24,1
25,120970,87255,404,16,1,36,11.56,0
22,91589,447867,453,14,1,36,13.35,1
48,18236,333418,619,10,0,48,19.63,1
42,128557,117704,666,3,0,48,15.09,1
29,136166,197072,471,19,0,24,18.54,1
48,36246,76360,332,28,4,24,23.15,1
21,49699,300638,429,22,0,24,7.08,1
56,80200,383020,466,10,4,12,11.87,1
62,95296,221785,675,14,0,60,20.66,1
22,16265,332939,779,28,3,24,6.6,1
58,59779,152721,349,24,3,12,24.86,1
46,146178,333474,513,24,3,12,20.31,1
51,73068,21494,584,39,3,48,6.98,1
61,78361,343177,385,26,2,48,23.93,1
39,112142,89534,385,6,1,24,6.77,1
51,148107,114123,826,19,2,48,15.93,1
29,60652,365871,330,2,3,48,20.68,1
23,49104,238312,339,27,3,60,19.05,1
58,55875,483696,335,34,2,48,22.13,1
26,142809,466447,560,37,0,36,15.99,1
27,133858,203926,754,24,2,60,7.52,1
61,74044,270276,464,28,1,12,14.33,1
45,35706,174094,817,33,2,24,7.86,1
45,60744,410884,759,29,2,12,23.45,1
21,108627,493173,785,10,4,48,15.06,1
42,112680,48485,670,37,4,12,9.95,1
40,85629,269855,634,24,2,60,19.08,1
33,80891,218011,593,29,2,36,14.64,1
60,101912,359870,554,31,4,24,7.41,1
41,119018,222092,681,36,3,48,10.43,0
43,139405,427406,544,10,0,24,10.8,1
61,136501,330092,384,9,3,48,13.51,1
53,86116,35207,393,8,3,24,24.81,1
29,71326,252425,433,9,4,12,20.41,1
49,39211,222849,846,33,4,60,19.25,1
52,87747,198737,397,19,4,60,11.61,1
31,48736,235476,743,4,0,48,14.5,1
56,81342,498588,584,2,3,36,17.27,1
49,138864,55178,622,24,0,60,5.6,1
51,136860,5692,692,19,1,12,21.63,1
34,101424,295701,463,13,0,48,18.37,1
45,90191,382468,314,0,2,48,13.58,1
46,65759,482748,676,7,2,24,20.09,1
42,134267,461527,502,39,4,60,10.86,1
29,111432,128710,382,18,2,48,9.32,1
53,22106,105789,709,14,1,12,9.12,1
43,132204,188367,513,39,2,60,18.59,1
55,82156,362655,704,2,0,48,16.29,1
40,41142,345941,487,3,4,12,23.86,1
53,136728,232249,419,34,3,12,15.55,0
55,41344,354061,662,21,3,36,20.5,1
50,146994,77663,747,19,3,48,10.75,1
50,149649,476004,701,0,4,48,5.8,1
42,106113,349857,477,13,3,48,7.49,0
21,67717,103721,821,1,4,24,22.02,0
35,118721,101299,827,30,3,12,16.22,0
45,42015,207180,666,27,3,12,7.89,1
40,56506,6761,460,21,1,24,16.52,1
27,88494,126193,739,8,2,12,21.93,0
36,86190,67049,598,20,0,36,22.58,1
43,27010,110164,514,9,1,24,8.28,1
41,64453,396234,645,33,3,60,21.71,1
21,36266,242572,511,22,2,48,9.57,1
40,35558,462173,406,27,4,60,7.56,1
39,95455,336220,598,25,3,60,20.69,1
26,82303,410978,544,4,3,60,13.89,1
58,64566,123999,772,15,3,12,5.53,1
52,123230,7854,839,11,0,36,23.77,1
21,91414,150775,336,2,0,60,20.92,1
50,25851,111036,313,26,4,60,14.38,1
36,134286,368783,671,1,4,60,6.4,1
47,65525,94283,590,20,2,36,6.94,1
38,114506,128299,623,37,0,60,7.5,1
33,134499,436173,760,4,1,12,14.11,1
64,95421,49638,377,12,4,60,23.62,1
48,16556,20172,531,28,1,60,13.06,0
30,90420,246515,516,34,0,24,14.95,1
34,126187,28685,715,2,0,12,23.22,0
49,24087,19465,837,34,2,24,15.45,1
31,48969,17544,318,2,4,36,7.74,1
47,36887,166085,823,9,2,60,16.93,1
64,140704,122276,847,4,2,24,5.28,1
37,99916,111582,385,9,2,48,9.69,1
23,134520,21109,849,23,0,36,10.7,1
51,39518,9842,428,27,4,12,12.32,1
41,60314,244505,826,10,0,24,18.91,1
53,37358,135306,814,34,3,60,16.96,1
21,131757,454650,658,27,1,12,16.8,1
26,115646,377600,739,27,0,48,5.45,1
24,79033,90711,805,20,1,48,15.08,1
42,77764,431979,785,14,3,36,9.11,1
33,71987,295590,478,13,3,36,24.35,1
64,19354,26525,325,3,3,24,14.41,1
50,146404,295170,310,6,1,48,11.31,1
60,100367,367503,525,2,0,24,19.39,1
46,51953,252829,340,39,1,24,15.61,1
59,26017,193492,622,26,1,60,13.45,1
59,53964,232301,789,26,0,48,10.87,1
27,63818,280228,681,19,3,12,5.51,1
34,96383,484311,829,37,1,60,11.03,1
46,37937,369169,569,15,0,36,18.8,1
38,120979,385845,731,1,2,12,15.8,1
44,26613,194729,352,6,4,24,16.28,1
45,32903,37695,523,39,4,48,8.33,1
52,73250,37186,434,7,0,24,9.69,1
26,48441,132264,808,10,1,24,10.46,1
36,71262,298453,724,10,0,24,7.49,1
23,24446,274295,794,4,1,48,20.6,1
41,82760,490087,395,19,3,12,12.3,1
52,39922,233246,664,28,2,24,19.85,1
22,119591,50454,417,39,4,60,22.6,1
40,27624,107267,543,16,2,24,20.47,1
31,47458,65696,341,6,4,48,24.15,1
38,100260,204288,687,37,4,24,16.15,1
31,20026,272801,511,36,0,36,10.68,1
55,129649,411667,366,28,3,24,18.48,1
56,94923,165447,831,18,3,48,16.19,0
58,29872,115610,520,8,0,48,17.16,1
32,87423,70584,326,18,1,36,7.38,1
51,50196,51318,555,0,3,36,11.75,1
56,44162,309871,730,10,1,12,12.79,1
50,60515,480538,458,19,2,24,22.86,1
64,119174,207743,558,6,2,12,15.7,1
24,54796,492775,528,20,1,36,14.71,1
22,79579,420177,768,3,1,36,13.73,1
64,126529,120418,641,35,2,24,6.04,1
33,72320,245918,468,12,3,48,23.21,1
46,74120,239039,761,4,1,48,23.51,1
49,39282,216646,598,15,3,24,24.04,1
56,131853,115324,522,6,3,36,19.82,1
48,148703,396731,823,39,1,60,22.0,1
28,70580,19271,515,27,2,48,14.4,1
25,20634,385904,820,29,3,48,9.24,1
52,137508,416537,690,0,1,24,5.04,0
50,43905,22250,434,27,1,12,7.3,1
34,116890,185145,363,5,4,36,21.13,1
63,88761,80404,784,3,0,24,16.97,0
30,80121,81609,300,38,3,60,6.62,1
30,24933,314155,683,4,4,36,6.58,1
26,103019,433437,729,15,0,36,11.08,1
36,62264,139782,387,32,0,48,19.73,1
46,60689,159963,697,33,4,48,15.23,1
41,63172,146446,348,7,4,60,10.22,1
56,68743,390675,558,36,0,60,8.5,1
61,115411,363478,607,17,2,12,6.59,1
62,15449,29924,654,30,3,24,7.45,1
50,138580,271991,610,35,3,12,13.48,1
25,63139,96271,447,1,3,24,20.16,1
30,45415,289054,425,22,4,12,22.44,1
51,143136,119291,593,7,3,48,22.73,1
31,103330,106004,500,5,0,12,22.34,0
58,148835,259304,806,8,1,60,13.67,1
27,26971,474892,660,27,3,60,10.69,1
32,144817,307854,564,32,2,48,9.27,0
61,105046,386507,785,7,0,60,21.31,1
28,118570,416513,459,4,3,48,8.41,1
48,75666,274156,319,32,3,12,24.84,1
36,73556,54544,704,24,3,60,19.61,1
23,74741,288154,638,33,3,36,16.5,1
57,98570,191200,418,0,4,36,15.87,1
52,107200,8264,307,32,2,36,18.02,1
41,101167,33906,628,38,0,24,12.73,1
38,33768,177867,464,37,3,24,7.27,1
31,70389,234841,542,32,3,36,11.7,1
28,22914,280910,447,34,2,24,15.52,1
32,126833,203354,668,0,3,48,22.28,1
22,70293,445499,479,16,2,36,18.0,1
61,33547,304990,830,10,3,36,15.74,1
42,105852,203683,437,32,4,24,11.85,1
29,18079,400228,475,34,1,36,19.5,1
34,45929,122253,836,7,1,48,20.69,1
35,60569,290995,579,12,3,60,22.16,1
31,28904,456354,698,26,0,60,23.24,1
33,79709,351479,799,16,4,60,21.21,1
48,45379,449973,394,5,2,36,8.03,1
45,77306,245643,353,9,4,24,9.77,1
57,40970,384222,743,31,0,12,9.82,1
26,86127,336165,816,3,1,36,20.18,1
57,62261,359348,559,37,0,12,8.73,1
53,94923,159108,789,12,1,60,20.05,1
45,83910,179905,520,11,0,48,18.05,1
43,103611,499141,822,1,3,12,12.51,1
28,134365,275901,456,34,4,36,24.59,1
37,147895,74399,691,26,4,24,19.43,1
51,21955,92519,348,32,2,48,12.54,1
